author_name,paper_id
N.,228601
Wigderson,228601
A.,228601
Shoup,228608
V.,228608
Smolensky,228608
R.,228608
Copestake,228749
A.,228749
J. Dingel.,228761
R.T. Udink,228772
J.N. Kok.,228772
R.T. Udink,228773
J.N. Kok.,228773
Stephen Wright,228800
Baker,228906
H.G.,228906
Z. Wang,228934
J.,228934
Soumen Chakrabarti,228953
Byron Dom,228953
Prabhakar Raghavan,228953
Sridhar Rajagopalan.,228953
R. M. Idury,228990
M. S. Waterman,228990
S. Kim,228992
R. J. Parsons,228994
S. Forrest,228994
C. Burks,228994
J. Jones,229335
K. Yelick.,229335
Chih-Po Wen,229340
Katherine Yelick.,229340
Chih-Po Wen.,229342
Enrico Giunchiglia,229424
Vladimir Lifschitz.,229424
Hudson Turner.,229432
B. Bose,229442
M. E. Tuna,229442
S. D. Johnson,229442
Moriarty,229635
D. E.,229635
Miikkulainen,229635
R.,229635
M. Cohen,229754
H. Franco,229754
N. Morgan,229754
D. Rumelhart,229754
V. Abrash,229754
M. Brent.,229806
A. Abnous,230065
J. Rabaey,230065
Robin Kravets,230076
Ken Calvert,230076
P. Krishnan,230076
Karsten Schwan.,230076
R. West,230077
K. Schwan,230077
I. Tacic,230077
M. Ahamad,230077
D. Rosu,230084
K. Schwan,230084
S. Yalamanchili,230084
R. Jha.,230084
R. Conradi,230121
C. Liu:,230121
Dennis Heimbigner.,230127
George T. Heineman,230129
Gail E. Kaiser,230129
Naser S. Barghouti,230129
Israel Z. Ben-Shaul.,230129
Gries,230276
D.,230276
F.B. Schneider.,230276
Digney,230300
B.,230300
M. Serna,230329
F. Xhafa.,230329
G. Wickham.,230366
P. Berman,230633
M. Furer.,230633
Paul W. Beame,230722
Russell Impagliazzo,230722
Jan Krajcek,230722
Toniann Pitassi,230722
Pavel Pudlak.,230722
P. Pandurang Nayak,230823
Alon Y. Levy.,230823
G. Zhou,230850
R. Hull,230850
R. King,230850
J.-C. Franchitti.,230850
B. Laheld,230879
J.-F. Cardoso,230879
Torkkola K.,230884
Christian Bischof,230898
James Hu.,230898
I. Agi,230928
L. Gong.,230928
David Kotz,230960
Ting Cai.,230960
Jurgen Schmidhuber.,231198
Yuret,231249
D.,231249
de la Maza,231249
M.,231249
A. Edelman,231251
D. Beymer.,231353
T. Ezzat,231359
T. Poggio.,231359
S.K. Nayar,231364
S. Baker,231364
H. Murase,231364
S. Sclaroff,231366
A. Pentland.,231366
G. A. Agha,231478
James F. Allen,231519
George Ferguson,231519
M. H. Bohlen,231589
J. Chomicki,231589
R. T. Snodgrass,231589
D. Toman.,231589
Chomicki,231592
J.,231592
Goldin,231592
D.,231592
Kuper,231592
G.,231592
Toman,231599
D.,231599
Niwinski,231599
Guozhu Dong,231613
Rodney Topor.,231613
H. Agrawal,231652
R. A. DeMillo,231652
E. H. Spafford.,231652
Yuri Boykov,231673
Olga Veksler,231673
Ramin Zabih.,231673
S. Hiranandani,231703
K. Kennedy,231703
C.-W. Tseng,231703
S. Warren.,231703
Miller,231710
B.,231710
Koski,231710
D.,231710
Lee,231710
C. P.,231710
Maganty,231710
V.,231710
Murthy,231710
P.,231710
Natarajan,231710
A.,231710
Steidl,231710
J.,231710
Huss-Lederman,231937
S.,231937
A. Tsao,231937
G. Zhang,231937
S. Gorinsky,231945
S. Baruah,231945
T. J. Marlowe,231945
A. D. Stoyenko,231945
Hsu,231952
C.H.,231952
Smith,231952
D.E.,231952
Levy,231952
S.,231952
Kwong,232035
M.K.,232035
Tang,232035
P.T.P.: W-matrices,232035
L. Gong,232475
X. Qian.,232475
R. Thekkath,232598
S. J. Eggers.,232598
G. Tyson,232605
M. Farrens.,232605
G. Tyson,232606
M. Farrens,232606
A.R. Pleszkun. MISC:,232606
S.S.Bhattacharyya,232647
J.Buck,232647
S.Ha,232647
E.A.Lee,232647
Blum,232663
A.,232663
Konjevod,232663
G.,232663
Ravi,232663
R.,232663
Vempala,232663
S.,232663
C. Alaettinoglu,232673
I. Matta,232673
A.U. Shankar.,232673
Susanne Graf,232816
Bernhard Steffen,232816
Gerlad L uttgen.,232816
Amitabh Dave,232847
Mohlalefi Sefika,232847
Roy H. Campbell.,232847
Mathis,232860
D. W.,232860
Mozer,232860
M. C.,232860
C. L. Seitz,233026
W. C. Athas,233026
C. M. Flaig,233026
A. J. Martin,233026
J. Seizovic,233026
C. S. Steele,233026
W.-K. Su.,233026
E. F. Van de Velde.,233028
Pouget,233106
A,233106
Fisher,233106
SA,233106
Sejnowski,233106
A. Treisman.,233250
Sarma,233327
S.,233327
David P. Helmbold,233476
Charlie E. McDowell.,233476
At-Khaci H.,233499
Boyer R.,233499
Lincoln P.,233499
Nasr R.,233499
T. V. Raman. Congrats:,233606
Carlin Vieri,233642
M. Josephine Ammer,233642
Amory Wake-field,233642
Lars Johnny Svensson,233642
William Athas,233642
Thomas F. Knight,233642
Jr.,233642
Cerquides,233684
J.,233684
L.P. Chew,233700
M.T. Goodrich,233700
D.P. Huttenlocher,233700
K. Kedem,233700
J.M. Kleinberg,233700
D. Kravets.,233700
Volker Stemann.,233795
M.P. Herlihy,234086
S. Rajsbaum,234086
Nancy Lynch,234092
Sergio Rajsbaum.,234092
Eric Sven Ristad,234227
Peter N. Yianilos.,234227
Eric Sven Ristad,234228
Peter N. Yianilos.,234228
Eric Sven Ristad,234229
Peter N. Yianilos.,234229
Z. Chen,234312
I. Koren,234312
Cong,234313
J.,234313
D. C. Sorensen,234343
Gerald Aigner,234364
Urs Hlzle.,234364
Karel Driesen.,234409
Edelsohn,234413
D. J.,234413
Henderson,234424
R.,234424
Zorn,234424
B.,234424
C.-H. A. Hsieh,234429
M. T. Conte,234429
T. L. Johson,234429
J. C. Gyllenhall,234429
W.-M. W. Hwu.,234429
S. Subramanian,234473
W. T. Tsai,234473
S. Kirani,234473
C. Svarer,234707
L.K. Hansen,234707
J. Larsen,234707
C.E. Rasmussen,234707
Dani Lischinski,234724
Brian Smits,234724
Donald P. Greenberg.,234724
N. Megiddo.,234725
Don Mitchell,234726
Pat Hanrahan.,234726
NIMEROFF,234727
J.,234727
DORSEY,234727
AND RUSHMEIER,234727
H.,234727
Booker,234769
A. J.; Dennis,234769
J. E. Jr; Frank,234769
Paul D.; Serafini,234769
D. B.;,234769
Torczon,234769
Virginia.,234769
Jordan Pollack,235071
Alan Blair,235071
Mark Land.,235071
S. Stepney,235212
R. Barden,235212
D. Cooper,235212
R.F. Paige.:,235226
J. Sgall.,235356
W. Smith,235646
S. Carr,235670
C. Ding,235670
P. Sweany.,235670
A. E. Eichenberger,235678
E. S. Davidson.,235678
A. E. Eichenberger,235679
E. S. Davidson,235679
S. G. Abraham.,235679
R. Govindarajan,235683
E. R. Altman,235683
G. R. Gao.,235683
C.E. Brodley.,235776
Intrator,236031
N.,236031
Edelman,236031
S.,236031
V. T. Rajan,236300
R. Burridge,236300
J. T. Schwartz.,236300
M. Bellare,236418
U. Feige,236418
J. Kilian.,236418
O. Goldreich,236425
J. H -astad.,236425
Douglas Schmidt,236438
Steve Vinoski.,236438
A. Cichochi,236759
W. Kasprzak,236759
S. Amari.,236759
Marcus J. Huber,237144
Edmund H. Durfee.,237144
Z. Koren,237169
I. Koren,237169
Torrellas,237302
J.,237302
Xia,237302
C.,237302
Daigle,237302
R.,237302
Schuurmans,237376
D.,237376
Christopher Brown.,237404
Ginsberg,237431
M.,237431
Geddis,237431
D.,237431
Bell A.J.,237489
Sejnowski T.J.,237489
N. N. Schraudolph,237521
T. J. Sejnowski.,237521
Fran Berman,237711
Richard Wolski,237711
Silvia Figueira,237711
Jennifer Schopf,237711
Gary Shao.,237711
Sears,237869
A.,237869
Revis,237869
D.,237869
Swatski,237869
J.,237869
Crittenden,237869
R.,237869
Shneiderman,237869
B.,237869
Tsu-Wei Chen,237935
P. Krzyzanowski,237935
M.R. Lyu,237935
C. Sreenan,237935
J.A. Trotter.,237935
B.D. Noble,237939
M. Satyanarayanan.,237939
B. Zenel,237943
D. Duchamp.,237943
V.S. Lakshmanan,238010
R. Missaoui,238010
P. J. Shenoy,238058
H. M. Vin,238058
Cello:,238058
S. Kramer,238099
B. Pfahringer,238099
C. Helma.,238099
Forsyth,238157
D.A.,238157
Mundy,238157
J.L.,238157
Zisserman,238157
A.,238157
Rothwell,238157
A. Ude,238267
R. Dillmann.,238267
G. W. Stewart.,238300
Chandrasekaran,238326
B.,238326
Josephson,238326
Susan G.,238326
Hastie,238401
T.,238401
Tibshirani,238401
R.,238401
D. Grannes,238818
L. Shastri,238818
S. Narayanan,238818
J. Feldman.,238818
Sukthankar,239053
R.,239053
Baluja,239053
S.,239053
Hancock,239053
J.,239053
S. Horwitz,239109
T. Reps.,239109
Halpin,239358
T.A.,239358
J.L.H. Oei,239358
Miller,239384
F. W.,239384
Tripathi,239384
S. K.,239384
A. Sivasubramaniam,239430
U. Ramachandran,239430
H. Venkat-eswaran.,239430
S. C. Billups,239475
M. C. Ferris.,239475
R.F. Bruynooghe,239615
R.M. Greenwood,239615
I. Robert-son,239615
J. Sa,239615
B.C. Warboys. PADM:,239615
MacKay,239800
D. J. C.,239800
Aha,239810
D. W.,239810
Maney,239810
T.,239810
C. Cardie,239829
N. Howe.,239829
Howe,239855
N,239855
Cardie,239855
C.,239855
Ricci,239888
F.,239888
Aha,239888
D. W.,239888
Wilson,239924
D. R.,239924
Martinez,239924
T. R.,239924
M. Yamamoto,239936
J. Kurose,239936
D. Towsley,239936
H. Ikeda,239936
Tuttle,239957
T. D.,239957
Seering,239957
W. P.,239957
T. Lee,240109
U. Nehmzow,240109
R. Hubbold.,240109
Ulrich Nehmzow,240112
Tom Mitchell,240112
Egon Borger,240124
Uwe Glasser,240124
Wolfgang Muller.,240124
Weigend,240321
A. S.,240321
Mangeas,240321
M.,240321
Srivastava,240321
A. N.,240321
Toman,240411
D.,240411
Toman,240412
D.,240412
David S. Rosenblum,240564
Alexander L. Wolf.,240564
E. Ayguade,240567
C. Barrado,240567
J. Labarta,240567
D. Lopez,240567
S. Moreno,240567
D. Padua,240567
M. Valero.,240567
D. Aldous,240589
U. Vazirani.,240589
G. Lewandowski.,240610
E.M. Haber,240720
Y.E. Ioannidis,240720
M. Livny.,240720
Y. Ioannidis,240722
M. Livny.,240722
S. A. Cook,240753
R. Impagliazzo,240753
T. Yamakami.,240753
Stefano Nolfi,240791
Domenico Parisi. Auto-teaching:,240791
Yehuda Afek,240801
Michael Merritt,240801
Gadi Tauben-feld,240801
Dan Touitou.,240801
F. Korn.,240829
F. Korn,240831
B. Shneiderman.,240831
M. A. Iyer,240843
D. E. Long,240843
M. Abramovici,240843
V. Singhal,240847
C. Pixley,240847
A. Aziz,240847
R. K. Brayton,240847
S. Qadeer,240848
V. Singhal,240848
R. K. Brayton,240848
C. Pixley,240848
M. Abramovici,240851
M. A. Breuer,240851
Yuan-Shin Hwang,241022
Joel Saltz.,241022
R. Canetti,241043
O. Goldreich,241043
D. Karger,241054
D. Koller,241054
H. Karloff,241056
Y. Mansour.,241056
Peter Reiher,241091
Steven Bellenot,241091
David Jefferson.,241091
R. E. Schapire,241133
M. K. Warmuth.,241133
G. Antonoiu,241163
P. K. Srimani.,241163
G. Antonoiu,241164
P. K. Srimani.,241164
E. Rimon,241214
J. W. Burdick.,241214
P. M. Aoki,241256
Marwan Shaban.,241323
Marwan Shaban.,241324
N. Gracias,241446
J. Santos-Victor.,241446
P. Torr,241454
D. Murray.,241454
G. Kesidis,241516
J. Walrand.,241516
M. Oren,241544
S. K. Nayar.,241544
Westin,241554
S.,241554
Arvo,241554
J.,241554
Torrance,241554
K.,241554
R. Gupta,241697
J. Haritsa,241697
K. Ramamritham,241697
P. Prandoni,241770
M. Goodwin,241770
M. Vetterli.,241770
S. Jaggi et al.,241775
G. Sjodin.,241821
S.J. Wright,241850
S.J. Wright,241851
Laurenz Wiskott,241994
Jean-Marc Fellous,241994
Norbert Krger,241994
Christoph von der Malsburg,241994
John Boyland,242037
Charles Farnum,242037
Susan L. Graham.,242037
O. Goldreich,242074
S. Goldwasser.,242074
R. Kannan,242085
L. Lovasz,242085
M. Simonovits:,242085
D. Micciancio.,242090
Chatterjee,242118
S.,242118
Strosnider,242118
J.,242118
S. Chatterjee,242120
J. Strosnider,242120
W. D. Young.,242188
P. Rangan,242244
S. Ramanathan,242244
S. Sampathkumar.,242244
M.,242265
G.P. Picco.,242271
M. Ranganathan,242272
Anurag Acharya,242272
Shamik Sharma,242272
Joel Saltz.,242272
H.C. Chang,242355
E. Felt,242355
A. Sangiovanni-Vincentelli,242355
R. R. Neff,242359
Thomas Jaudon Ball.,242420
T. Lin,242637
C.L. Giles,242637
B.G. Horne,242637
S.Y. Kung,242637
Max Copperman,242646
Jeff Thomas.,242646
Paul R. Cohen,242663
Dawn Gregory,242663
Lisa Balles-teros,242663
Robert St. Amant.,242663
Arkin,242708
R.C.,242708
Cervantes-Perez,242708
F.,242708
Weitzenfeld,242708
A.,242708
P. Shirley,242785
K. Sung,242785
M. Hauskrecht,242796
N. Meuleau,242796
C. Boutilier,242796
L. Kaelbling,242796
T. Dean.,242796
Beers,242902
A.,242902
Agrawala,242902
M.,242902
Chaddha,242902
N.,242902
Y. Bartal,242925
A. Fiat,242925
S. Leonardi.,242925
S. Plotkin,242943
S. Rao,242943
W. D. Smith.,242943
R. Fateman.,242996
Brian W. Kernighan.,243099
Kristoffer H. Rose.,243108
Stan C. Kwasny,243264
Sahnny Johnson,243264
Barry L. Kalman(1994),243264
Weilan Wu,243268
Stan C. Kwasny,243268
Barry L. Kalman,243268
A. Maynard Engebretson,243268
S. C. Kwasny,243269
B. L.,243269
Peter J. McCann,243274
Barry L. Kalman(1994),243274
E. Markatos,243448
G. Dramitinos,243448
K. Papachristos,243448
Luke,243483
S.,243483
Spector,243483
L.,243483
H. Elman,243571
D. Silvester,243571
H. C. Elman.,243572
D. Basak,243729
D. K. Panda.,243729
D. L. Applegate,243741
R. Bixby,243741
V. Chvatal,243741
W. Cook.,243741
M. Grigni,243766
E. Koutsoupias,243766
C.H. Pa-padimitriou.,243766
Q. T. Luong,243799
O. Faugeras,243799
J. Oliensis,243802
J. Oliensis,243808
Venu Govindu,243808
D. Weinshall,243824
M. Werman,243824
A. Shashua,243824
A. Mukherjee,243907
D.P. Siewiorek,243907
Ma,243952
Hongzhou,243952
Inderjeet Singh,243952
Jon Turner.,243952
Fingerhut,243954
J. Andrew,243954
Subash Suri,243954
Jon Turner.,243954
R. Manmatha,243967
S. Ravela,243967
Y. Chitti.,243967
D. Aksoy,243980
M. Franklin,243980
Alvin Jee. Carafe:,244026
T. W. Page,244232
Jr.,244232
R. G.. Guy,244232
J. S. Heidemann,244232
D. H. Ratner,244232
P. L. Reiher,244232
A. Goel,244232
G. H. Kuenning,244232
G. Popek.,244232
Reiher,244235
P.,244235
Popek J.,244235
Gunter,244235
M.,244235
Salomone,244235
J.,244235
Ratner,244235
D.,244235
R. O\'Callahan,244263
D. Jackson. Lackwit:,244263
J. Palsberg,244268
C. Pavlopoulou.,244268
Philip Stocks,244277
Barbara Ryder,244277
William Landi,244277
Sean Zhang.,244277
P. Bonasso,244284
H. Antonisse,244284
M. Slack.,244284
D. Plexousakis.,244880
Helena Ahonen,244971
Barbara Heikkinen,244971
Oskari Heinonen,244971
Pekka Kilpelinen.,244971
M. Goodwin.,245055
CHEN,245128
Y.-A.,245128
AND BRYANT,245128
R. E. *PBHD:,245128
Y.A. Chen,245129
E.M. Clarke,245129
P.-H. Ho,245129
Y. Hoskote,245129
T. Kam,245129
M. Khaira,245129
J.OLeary,245129
X. Zhao.,245129
A. Dubrawski,245274
P. Reignier.,245274
M. Kaiser,245278
O. Rogalla,245278
R. Dillmann.,245278
I. S. Lin,245283
J. Perret,245283
F. Wallner,245283
R. Dillmann.,245283
M. Nuttin,245288
J. Peirs,245288
A.S. Soembagijo,245288
S. Sonck,245288
H. Van Brussel.,245288
R. Botafogo,245383
B. Shneiderman.,245383
O. Kremian,245433
J.,245433
Stanley F. Chen.,245593
Eric Sven Ristad.,245638
S. Manke,245669
U. Bodenhausen,245669
Dowling,245840
K.,245840
et al.,245840
Vasileios Hatzivassiloglou,245891
Kevin Knight.,245891
Knight,245894
K.,245894
Chander,245894
I.,245894
Knight,245896
K.,245896
I. Chander,245896
M. Haines,245896
V. Hatzivassiloglou,245896
E. Hovy,245896
M. Iida,245896
S. Luk,245896
A. Okumura,245896
R. Whitney,245896
K. Yamada.,245896
Kukich,245898
K.,245898
McKeown,245898
Shaw,245898
J.,245898
Robin,245898
Lim,245898
Morgan,245898
N.,245898
Phillips,245898
S. Lall,245955
K. Glover.,245955
P. Chalasani,246005
S. Jha,246005
O. Shehory,246005
K. Sycara.,246005
Z. Bai,246183
G. W. Stewart. SRRIT:,246183
Z. Chen,246202
I. Koren,246202
Yan Qu,246207
Barbara Di Eugenio,246207
Alon Lavie,246207
Lori Levin.,246207
R. Ringrose.,246572
Wu,246618
A. S.,246618
Lindsay,246618
R. K.,246618
Ian Horswill.,246626
W.C. Hsieh,246674
K.L. Johnson,246674
M.F. Kaashoek,246674
D.A. Wal-lach,246674
W.E. Weihl.,246674
Shneiderman,246878
B.,246878
Brethauer,246878
D.,246878
Plaisant,246878
C.,246878
Potter,246878
R.,246878
S. Prakash,247306
M. Dhagat,247306
R. Bagrodia.,247306
J. Park,247349
D. Metaxas,247349
L. Axel,247349
Azer Bestavros,247372
Spyridon Braoudakis.,247372
D. Hong,247384
T. Johnson,247384
S. Chakravarthy,247384
Sue Nagy,247395
Azer Bestavros.,247395
Ram,247474
A.,247474
Cox,247474
M. T.,247474
Narayanan,247474
S.,247474
W. van der Hoek,247525
B. van Linder,247525
J.-J. Ch. Meyer.,247525
Narayanan,247710
A.,247710
Moore,247710
M.,247710
M. Das,247735
T. Reps.,247735
E. Ayanoglu,247815
S. Paul,247815
T.F. LaPorta,247815
K.K. Sabnani,247815
R.D. Gitlin. AIRMAIL:,247815
P. Bhagwat,247822
S. Tripathi,247822
C.,247822
K. Brown,247824
S. Singh,247824
"""M-TCP:",247824
Rayner,247848
M.,247848
D. Carter,247848
P. Price,247848
B. Lyberg.,247848
Sean P. Engelson,247922
Niklas Bertani. Ars Magna:,247922
David W. Hildum.,247942
G. Gogic,248032
C. H. Papadimitriou,248032
M. Sideri.,248032
Henry Kautz,248039
Michael Kearns,248039
Bart Selman.,248039
Raymond Mooney.,248051
Martin J.,248095
Martin J.,248096
A. Beimel,248119
E. Kushilevitz.,248119
A. Bouaricha,248258
J. J. Mor e,248258
Anderson,248321
J.T.,248321
M. Stonebraker,248321
Stonebraker,248324
Michael,248324
James Frew,248324
Jeff Dozier,248324
A. Geppert,248363
K.R. Dittrich:,248363
J. B. Hampshire II,248395
B. V. K. Vijaya Kumar.,248395
Tobias Blickle,248425
Lothar Thiele.,248425
B. L. Miller,248431
D. E. Goldberg.,248431
L. de Alfaro,248458
A. Kapur,248458
Z. Manna.,248458
S. Decatur,248471
S. Batzoglou.,248471
A.J. Bonner.,248516
Craig Anderson,248565
Jean-Loup Baer.,248565
Robert H. B. Netzer,248634
Barton P. Miller.,248634
Grimm,248688
R.,248688
Bershad,248688
B.,248688
P. Geng,248786
J. T. Oden,248786
R. A. van de Geijn,248786
A. Arora,248806
S. Dolev,248806
M. G. Gouda.,248806
T. Balch.,248823
Maier Fenster,248841
Sarit Kraus,248841
Jeffrey S. Rosenschein.,248841
J. Alfredo Sanchez,248884
Flavio S. Azevedo,248884
John J. Leggett. Paragente:,248884
Tuomas W. Sandholm,248888
Robert H. Crites.,248888
Guhan Viswanathan,248943
James R. Larus.,248943
C. Pu,249282
A. Leff.,249282
McAuley,249421
J. D.,249421
M. Greenwald et al.,249470
A. Mallet et al.,249474
Anindya Basu,249491
Matt Welsh,249491
Thorsten von Eicken.,249491
Cezary Dubnicki,249504
Angelos Bilas,249504
Kai Li,249504
Jim Philbin.,249504
S. Pakin,249517
V. Karamcheti,249517
A. Chien.,249517
Puming Zhan,249713
Martin Westphal.,249713
C. Baral,249770
M. Gelfond.,249770
J.,249811
Douglas W. Oard.,249848
Douglas W. Oard.,249849
Scott Decatur.,249858
Eric R. Dunn,249911
Robert D. Howe.,249911
J. Pratt,249923
A. Torres,249923
P. Dilworth,249923
G. Pratt.,249923
C. Falkenberg,249930
P. Hagger,249930
S. Kelley.,249930
S. Kontogiorgis.,250076
S. Hauck,250161
Stanislaw Jarecki,250191
Andrew Odlyzko.,250191
Andersson,250221
S.A.,250221
Perlman,250221
M.D.,250221
Henri E. Bal,250258
M. Frans Kaashoek,250258
Andrew S. Tanenbaum,250258
Jack Jansen.,250258
Allen B. Downey,250329
Mor Harchol-Balter.,250329
George Hadjiyiannis.,250373
R. J. Boulton. Syn:,250407
Scherf M.,250566
Brauer W.,250566
P. K. Murthy,250573
E. A. Lee,250573
R. Giacobazzi.,250672
J. Haddon,250810
D. Forsyth,250810
S. Roweis,251011
Z. Ghahramani.,251011
Allen Van Gelder,251035
Jane Wilhelms.,251035
Page,251340
I.,251340
He J.,251340
Martine Schlag,251341
Pak Chan,251341
Jackson Kong.,251341
A.,251510
Sarita V. Adve,251652
Mark D. Hill.,251652
C. Eric Wu,251735
Hubertus Franke. UTE:,251735
Whitley,251756
D.,251756
Gruau,251756
F.,251756
Pyeatt,251756
L.,251756
P. R. Cohen,251918
S. L. Oviatt.,251918
Eric K. Ringger,251923
James F. Allen,251923
Eddy,251942
W.F.,251942
Mockus,251942
A.,251942
I. Foster,252126
J. Geisler,252126
C. Kesselman,252126
S. Tuecke,252126
I. Foster,252127
J. Geisler,252127
W. Nickless,252127
W. Smith,252127
S. Tuecke.,252127
Gregor von Laszewski.,252140
R. Wolski.,252141
G. Parulkar,252456
D. C. Schmidt,252456
E. Kraemer,252456
J. Turner,252456
A. Kantawala,252456
D. C. Schmidt,252473
S. Vinoski,252473
David Garlan,252541
Mary Shaw,252541
Chris Okasaki,252541
Curtis Scott,252541
Roy Swonger.,252541
Kaufman,252715
K.A.,252715
Michalski,252715
Kaufman,252716
K.A.,252716
Michalski,252716
Maloof,252725
M.A.,252725
Michalski,252725
Danny Dolev,252838
Shlomo Kramer,252838
Dalia Malki.,252838
P. D. Surry,252861
B. J. N. Wylie,252861
G.E. Blake,253217
M.P. Consens,253217
P. Kilpelainen,253217
P. A. Larson,253217
T. Snider,253217
F.W. Tompa,253217
Benaloh,253529
J.,253529
R. Morris,253567
K. Thompson,253567
Spafford,253569
Eugene H.,253569
L. Wills.,253706
R.M.,253762
Andr e DeHon.,253815
L. Gong.,253945
L. Gong.,253946
John F. Kolen.,253971
H.,253976
Douglas Niehaus,254038
John A. Stankovic,254038
Krithi Ramamritham,254038
Y. Afek,254181
M. Cohen,254181
E. Haalman,254181
Y. Mansour.,254181
Israel Cidon,254184
Raphael Rom,254184
Yuval Shavitt.,254184
R.H. Byrd,254229
J. Nocedal,254229
C. Zhu.,254229
S. C. Eisenstat,254243
H. F. Walker.,254243
U.M. Yang.,254268
D.L. Coleman,254315
A.L. Baker.,254315
G.T. Leavens,254322
T. Wahls,254322
A.L. Baker,254322
K. Lyle.,254322
A. Wallack,254413
J. Canny.,254413
R. Hjelsvold.,254536
Michael Philippsen.,254561
Philippsen,254562
M.,254562
Tichy,254562
W.,254562
Herter,254562
C.,254562
D. S. Wise.,254628
D.S. Wise,254629
C. Hess,254629
W. Hunt,254629
E.,254629
Sandip Sen,254923
Leslie Knight.,254923
M. Michael,255073
A. Nanda,255073
B. Lim,255073
M. Scott.,255073
D. Sorin et al.,255079
J. Minker,255112
C. Ruiz.,255112
L. Ihrig,255233
S. Kambhampati.,255233
Alexander Borgida.,255295
Subutai Ahmad,255628
Monica Brockmeyer,255770
Farnam Jahanian,255770
Connie Heitmeyer,255770
Bruce Labaw.,255770
Ling Liu,255782
Calton Pu,255782
Roger Barga,255782
Tong Zhou.,255782
Beth (Plale) Schroeder,255789
Sudhir Aggarwal,255789
Karsten Schwan.,255789
Chung Hee Hwang,255925
Lenhart K. Schubert. EL:,255925
W. Evans,255965
L. J. Schulman,255965
L. J. Schulman,255987
Suart Stubblebine:,256090
Q. Q. Huynh,256106
L. N Cooper,256106
N. Intrator,256106
H. Shouval.,256106
Ian P. Gent,256121
Toby Walsh.,256121
Rymon,256199
R.,256199
F.T. Chong,256245
E.A. Brewer,256245
F.T. Leighton,256245
T.F. Knight,256245
Jr.,256245
Andre DeHon,256250
Frederic Chong,256250
Matthew Becker,256250
Eran Egozy,256250
Henry Minsky,256250
Samuel Peretz,256250
Thomas F. Knight,256250
Jr. METRO:,256250
M. Craven,256267
S. Slattery,256267
K. Nigam.,256267
S. Slattery,256281
M. Craven.,256281
P. Chan,256321
S. Stolfo.,256321
Heikki Mannila,256337
Hannu Toivonen,256337
A. Inkeri Verkamo:,256337
E. Mjolsness.,256361
N. Yee,256446
J.P. Linnartz,256446
G. Fettweis,256446
Kirstein,256668
P.,256668
Handley,256668
M.,256668
Sasse,256668
A.,256668
Clayman,256668
S.,256668
Kay,256688
Herbert (1996). SQSIM:,256688
Richard S. Mallory,256692
Bruce W. Porter,256692
Ben-jamin J. Kuipers.,256692
Cussens,256702
James,256702
Hunter,256702
P. Hough,256999
S. Vavasis.,256999
Weichung Wang.,257009
T. W. Clark,257050
R. v. Hanxleden,257050
K. Kennedy.,257050
M. Hahad,257109
T. Priol,257109
J. Erhel.,257109
A. Rubin.,257212
A. D. Rubin,257213
P. Honeyman.,257213
Knight,257247
K.,257247
M. C. Ferris,257530
A. Meeraus,257530
T. F. Rutherford,257530
M. C. Ferris,257533
A. Ruszczynski.,257533
S. S. Kulkarni,257912
A. Arora.,257912
M. V. Solodov,258259
S. K. Zavriev.,258259
R. Zabih,258329
J. Miller,258329
K. Mai.,258329
J. Cong,258367
Barklund,258419
J.,258419
Millroth,258419
H.,258419
Z. Fei,258472
S. Bhattacharjee,258472
E. W. Zegura,258472
M. Ammar.,258472
Pu C.,258544
Christos Faloutsos,258586
H. V. Jagadish,258586
Nikolaos Sidiropoulos.,258586
Carothers,258610
C.,258610
R. M.,258610
H. Garcia-Molina,258647
J. Hammer,258647
K. Ireland,258647
Y. Papakonstantinou,258647
J. Ullman,258647
J. Widom.,258647
J.R. Koza.,258713
B. Donald,258894
P. Xavier.,258894
D. Bhandarkar,258944
D. W. Clark.,258944
Balakrishnan,259118
K.,259118
Honavar,259118
V.,259118
Balakrishnan,259119
K.,259119
Honavar,259119
V.,259119
M. Dash,259126
H. Liu.,259126
J. Mogul.,259211
H. N. Djidjev,259661
J.R. Gilbert,259661
M. Goodrich,259667
Darrell Whitley.,259701
Whitley,259702
D.,259702
Mathias,259702
K.,259702
Rana,259702
S.,259702
Dzubera,259702
J.,259702
J. Dick.,259772
Claire Kenyon,259870
Yuval Rabani,259870
Alistair Sinclair.,259870
Baekgaard,259958
L.,259958
N.,259958
Su,259982
S.,259982
S. Fang,259982
H.,259982
G.E. Hinton,260121
P. Dayan,260121
B.J. Frey,260121
R.M. Neal.,260121
Q.-T. Luong,260198
O.D. Faugeras.,260198
Simon Baker,260238
Shree Nayar.,260238
H. Liu,260267
W. Wen,260267
John Lazzaro,260593
John Wawrzynek,260593
Misha Mahowald,260593
Massimo Sivilotti,260593
David Gille-spie.,260593
F. Lin.,260815
Dannenberg,260962
R. B.,260962
Thornton,260979
C.,260979
D. Aha,261040
D. Wettschereck.,261040
Ebeling C.,261260
Cronquiest D. C.,261260
Franklin P.,261260
et al.,261260
Timothy D. Ross,261333
Jeffrey A. Goldman,261333
David A. Gadd,261333
Michael J. Noviskey,261333
Mark L. Axtell.,261333
C. de Boor,261548
A. Ron,261548
R.J. Marks II,262108
S. Oh,262108
P. Arabshahi,262108
T.P. Caudell,262108
J.J. Choi,262108
B.J. Song,262108
Bonissone,262121
